userid,continent,gender,rating,hotel
2642,2,0,3.5,30
2643,2,1,4.0,4
2643,2,1,4.5,16
2643,2,1,3.5,13
2644,2,0,4.0,6
2644,2,0,2.0,2
2644,2,0,3.0,10
2644,2,0,4.0,18
2645,2,1,4.0,56
2645,2,1,2.5,22
2646,2,1,4.0,17
2646,2,1,3.0,55
2647,2,1,3.5,30
2647,2,1,4.5,16
2648,1,0,4.0,56
2648,1,0,4.0,7
2648,1,0,4.0,17
2648,1,0,4.0,60
2648,1,0,4.0,26
2649,2,1,4.0,26
2649,2,1,3.5,3
2649,2,1,4.0,18
2649,2,1,5.0,37
2649,2,1,3.0,55
2650,2,1,4.0,39
2650,2,1,2.5,65
2650,2,1,2.5,53
2650,2,1,4.0,17
2651,2,1,2.5,29
2651,2,1,4.0,35
2651,2,1,4.0,4
2651,2,1,3.0,59
2651,2,1,3.5,13
2651,2,1,4.0,60
2651,2,1,4.0,46
2652,2,0,4.0,60
2652,2,0,4.0,41
2652,2,0,3.5,15
2652,2,0,4.0,17
2652,2,0,4.0,39
2652,2,0,3.5,3
2652,2,0,4.0,56
2652,2,0,4.0,7
2652,2,0,5.0,64
2652,2,0,4.5,52
2652,2,0,5.0,37
2652,2,0,4.0,49
2652,2,0,4.5,43
2653,2,1,3.5,13
2653,2,1,4.5,52
2653,2,1,4.5,32
2653,2,1,4.0,39
2653,2,1,3.5,12
2654,2,1,3.0,59
2654,2,1,5.0,37
2654,2,1,4.0,56
2654,2,1,5.0,38
2654,2,1,4.0,18
2655,2,1,3.0,61
2655,2,1,4.0,18
2655,2,1,3.0,55
2655,2,1,3.5,47
2656,2,1,2.0,9
2656,2,1,4.0,4
2656,2,1,3.0,42
2656,2,1,3.0,44
2656,2,1,3.5,33
2656,2,1,3.0,23
2656,2,1,2.0,36
2656,2,1,2.0,21
2656,2,1,3.5,48
2656,2,1,4.0,51
2656,2,1,4.0,6
2656,2,1,4.0,26
2656,2,1,3.0,24
2656,2,1,4.5,34
2656,2,1,4.0,60
2656,2,1,3.5,30
2656,2,1,2.0,20
2656,2,1,4.5,52
2656,2,1,2.5,22
2656,2,1,4.5,63
2656,2,1,3.0,58
2656,2,1,4.0,17
2656,2,1,3.5,45
2656,2,1,4.0,18
2656,2,1,2.5,8
2656,2,1,4.0,5
2656,2,1,2.5,65
2656,2,1,3.5,14
2656,2,1,4.0,7
2656,2,1,2.0,27
2656,2,1,4.5,43
2656,2,1,4.0,62
2656,2,1,2.5,11
2656,2,1,4.0,56
2656,2,1,3.0,61
2656,2,1,4.5,32
2656,2,1,4.0,19
2656,2,1,4.5,16
2656,2,1,3.0,59
2656,2,1,4.0,49
2656,2,1,4.0,28
2656,2,1,3.5,47
2656,2,1,2.5,29
2656,2,1,3.5,15
2656,2,1,3.0,55
2656,2,1,4.0,66
2656,2,1,4.0,50
2656,2,1,3.5,3
2656,2,1,5.0,37
2656,2,1,3.0,25
2656,2,1,4.0,41
2656,2,1,5.0,64
2656,2,1,3.5,12
2656,2,1,5.0,38
2656,2,1,3.5,13
2656,2,1,3.0,31
2656,2,1,4.5,40
2656,2,1,4.0,39
2656,2,1,3.0,1
2656,2,1,2.5,53
2656,2,1,2.0,2
2656,2,1,5.0,54
2656,2,1,3.0,10
2656,2,1,3.5,57
2656,2,1,4.0,46
2657,2,1,4.0,50
2657,2,1,4.0,46
2658,2,1,4.0,39
2658,2,1,2.0,2
2658,2,1,4.5,40
2659,1,0,4.0,4
2659,1,0,5.0,37
2659,1,0,4.5,43
2660,2,1,4.0,18
2660,2,1,3.5,45
2660,2,1,4.5,43
2661,2,0,4.0,18
2661,2,0,3.0,25
2661,2,0,3.0,31
2661,2,0,3.5,30
2661,2,0,3.0,42
2661,2,0,2.5,53
2661,2,0,3.0,24
2661,2,0,4.0,39
2661,2,0,2.5,11
2662,2,0,4.0,17
2662,2,0,4.0,56
2663,2,1,3.5,48
2663,2,1,4.5,63
2664,1,1,4.0,4
2664,1,1,4.0,49
2664,1,1,3.0,59
2665,2,1,2.5,8
2665,2,1,4.0,6
2666,2,1,2.5,11
2666,2,1,4.0,56
2666,2,1,4.0,51
2667,1,0,4.0,39
2667,1,0,4.0,66
2667,1,0,4.5,52
2667,1,0,4.0,60
2668,2,0,3.0,24
2668,2,0,3.0,31
2669,2,0,3.0,10
2669,2,0,3.5,12
2670,4,0,4.0,62
2670,4,0,4.0,4
2670,4,0,4.0,35
2670,4,0,4.0,5
2671,1,1,4.0,60
2671,1,1,4.0,4
2671,1,1,4.0,6
2672,2,0,3.5,3
2672,2,0,4.0,51
2673,3,1,4.0,60
2673,3,1,3.5,57
2673,3,1,5.0,37
2673,3,1,4.5,43
2673,3,1,4.5,52
2674,2,1,3.0,24
2674,2,1,3.5,3
2675,2,0,4.0,17
2675,2,0,3.0,58
2675,2,0,5.0,37
2675,2,0,4.0,56
2676,2,0,4.0,39
2676,2,0,2.0,2
2676,2,0,3.5,57
2677,2,0,3.0,59
2677,2,0,4.0,41
2678,3,0,4.0,17
2678,3,0,4.5,16
2679,2,0,3.5,12
2679,2,0,3.5,15
2679,2,0,4.0,60
2680,2,1,4.0,19
2680,2,1,2.0,2
2681,5,0,3.5,3
2681,5,0,3.5,47
2682,2,1,4.0,39
2682,2,1,3.0,58
2682,2,1,3.5,45
2682,2,1,5.0,54
2682,2,1,4.0,56
2682,2,1,3.5,48
2682,2,1,4.5,40
2682,2,1,4.0,26
2682,2,1,3.0,55
2682,2,1,4.0,66
2682,2,1,4.5,32
2683,2,0,3.5,57
2683,2,0,4.5,34
2684,1,1,3.5,12
2684,1,1,3.0,23
2684,1,1,4.0,60
2684,1,1,4.0,41
2685,1,1,4.0,41
2685,1,1,4.0,17
2685,1,1,4.0,60
2686,2,0,3.5,33
2686,2,0,4.5,52
2686,2,0,4.0,6
2687,2,1,4.0,17
2687,2,1,2.0,27
2688,2,0,4.0,39
2688,2,0,3.5,45
2688,2,0,4.0,66
2688,2,0,3.0,10
2688,2,0,2.0,2
2688,2,0,4.0,6
2688,2,0,4.0,18
2689,2,0,4.0,60
2689,2,0,5.0,37
2689,2,0,4.5,34
2690,2,0,5.0,64
2690,2,0,4.0,60
2690,2,0,4.0,26
2691,2,0,3.5,47
2691,2,0,4.5,32
2692,2,0,4.0,17
2692,2,0,3.0,59
2693,1,0,2.5,65
2693,1,0,4.5,40
2693,1,0,4.5,52
2693,1,0,3.5,13
2693,1,0,3.5,3
2693,1,0,4.0,18
2693,1,0,2.0,27
2693,1,0,4.0,60
2693,1,0,4.0,46
2693,1,0,4.0,28
2693,1,0,4.0,50
2694,2,0,4.0,19
2694,2,0,3.0,44
2694,2,0,3.0,10
2695,2,1,3.0,55
2695,2,1,4.0,19
2695,2,1,4.0,39
2695,2,1,2.0,2
2695,2,1,3.5,15
2695,2,1,4.0,18
2695,2,1,3.5,57
2696,2,0,4.0,49
2696,2,0,3.0,59
2697,2,0,5.0,37
2697,2,0,4.0,26
2698,3,0,4.5,16
2698,3,0,4.5,52
2699,1,1,2.0,21
2699,1,1,3.5,57
2699,1,1,3.5,13
2699,1,1,3.0,61
2700,1,0,4.0,56
2700,1,0,5.0,37
2700,1,0,3.0,10
2700,1,0,4.0,39
2700,1,0,4.0,7
2700,1,0,4.5,52
2700,1,0,3.0,59
2700,1,0,3.5,45
2700,1,0,4.0,60
2700,1,0,3.0,61
2700,1,0,4.0,26
2701,2,0,3.5,45
2701,2,0,2.0,27
2701,2,0,3.0,55
2701,2,0,3.0,31
2701,2,0,3.5,13
2701,2,0,3.5,30
2702,2,1,4.0,17
2702,2,1,4.0,60
2703,2,0,3.0,42
2703,2,0,3.0,59
2703,2,0,3.5,14
2704,2,1,2.0,21
2704,2,1,3.0,10
2705,4,0,4.0,56
2705,4,0,4.0,41
2706,2,1,4.0,46
2706,2,1,4.0,39
2707,5,1,4.5,63
2707,5,1,4.0,28
2707,5,1,4.0,66
2707,5,1,3.0,23
2708,2,0,2.0,20
2708,2,0,3.0,61
2708,2,0,4.0,17
2709,2,1,4.0,26
2709,2,1,4.0,66
2709,2,1,4.0,6
2710,2,1,3.5,13
2710,2,1,4.0,60
2710,2,1,4.5,52
2710,2,1,4.0,39
2710,2,1,4.5,43
2710,2,1,4.5,63
2710,2,1,4.0,17
2711,6,0,4.0,62
2711,6,0,3.0,59
2711,6,0,4.0,49
2711,6,0,4.5,16
2711,6,0,2.5,53
2711,6,0,3.0,58
2711,6,0,3.5,12
2711,6,0,5.0,64
2711,6,0,3.0,44
2711,6,0,4.0,41
2711,6,0,3.0,23
2711,6,0,3.5,48
2711,6,0,4.0,17
2711,6,0,4.0,4
2711,6,0,4.0,39
2712,2,0,3.5,12
2712,2,0,3.5,3
2712,2,0,2.5,8
2713,6,1,5.0,37
2713,6,1,4.0,60
2713,6,1,5.0,64
2714,1,1,4.0,62
2714,1,1,4.0,17
2715,2,1,4.0,28
2715,2,1,4.0,66
2715,2,1,4.0,7
2715,2,1,2.5,8
2715,2,1,4.0,46
2716,1,1,4.0,26
2716,1,1,4.5,43
2717,4,0,3.0,55
2717,4,0,4.0,49
2717,4,0,4.0,56
2717,4,0,4.5,32
2717,4,0,4.0,60
2717,4,0,4.0,18
2717,4,0,3.5,47
2717,4,0,4.0,39
2717,4,0,3.0,61
2717,4,0,3.5,45
2717,4,0,4.5,16
2717,4,0,4.0,66
2717,4,0,4.5,40
2718,2,1,5.0,37
2718,2,1,4.0,66
2718,2,1,4.0,56
2718,2,1,4.5,40
2718,2,1,5.0,38
2718,2,1,4.5,52
2718,2,1,4.5,16
2719,1,0,4.0,56
2719,1,0,3.5,15
2719,1,0,4.0,4
2720,2,0,4.0,17
2720,2,0,4.0,39
2721,1,1,4.0,49
2721,1,1,3.5,12
2721,1,1,3.5,3
2722,1,0,3.0,1
2722,1,0,4.0,39
2722,1,0,4.0,66
2723,2,1,4.0,17
2723,2,1,4.0,46
2723,2,1,4.0,60
2724,2,1,4.5,43
2724,2,1,5.0,37
2724,2,1,4.0,17
2724,2,1,4.0,60
2724,2,1,4.0,18
2724,2,1,5.0,38
2725,2,1,4.0,41
2725,2,1,4.0,4
2725,2,1,4.0,6
2726,2,1,3.0,55
2726,2,1,4.0,18
2726,2,1,2.0,2
2727,1,1,2.0,21
2727,1,1,4.0,18
2727,1,1,2.5,53
2727,1,1,2.0,20
2727,1,1,3.0,25
2728,2,0,4.0,60
2728,2,0,4.0,56
2729,2,1,3.5,47
2729,2,1,4.0,18
2730,2,0,4.0,26
2730,2,0,2.0,2
2730,2,0,3.5,45
2731,2,1,3.5,57
2731,2,1,4.0,39
2731,2,1,4.0,26
2732,2,1,3.0,10
2732,2,1,4.0,6
2732,2,1,4.0,18
2733,2,0,3.5,3
2733,2,0,3.0,24
2734,2,0,4.0,60
2734,2,0,3.0,55
2734,2,0,4.0,49
2735,2,1,4.0,51
2735,2,1,3.0,24
2735,2,1,3.0,23
2735,2,1,4.5,63
2735,2,1,4.0,6
2735,2,1,4.0,39
2735,2,1,5.0,38
2735,2,1,4.0,28
2735,2,1,3.5,33
2735,2,1,3.5,48
2735,2,1,4.0,62
2736,2,1,2.5,11
2736,2,1,2.0,9
2736,2,1,4.0,6
2737,2,1,3.0,25
2737,2,1,3.5,13
2737,2,1,2.0,21
2738,2,1,4.0,62
2738,2,1,2.0,2
2738,2,1,4.0,4
2738,2,1,3.0,10
2739,2,0,4.0,18
2739,2,0,3.5,45
2740,4,1,4.0,18
2740,4,1,2.0,20
2741,2,1,3.5,47
2741,2,1,4.0,60
2741,2,1,3.5,14
2742,2,1,4.0,4
2742,2,1,2.5,8
2742,2,1,4.0,39
2743,2,0,4.0,18
2743,2,0,3.0,55
2743,2,0,3.5,45
2743,2,0,3.5,13
2743,2,0,4.0,39
2744,1,0,4.0,56
2744,1,0,2.0,2
2745,1,1,2.5,53
2745,1,1,4.0,60
2745,1,1,5.0,37
2745,1,1,4.0,49
2745,1,1,4.0,26
2746,2,0,3.0,55
2746,2,0,4.0,60
2747,2,1,3.5,13
2747,2,1,3.0,42
2747,2,1,3.0,55
2747,2,1,3.0,61
2748,2,1,4.0,17
2748,2,1,2.0,27
2749,2,1,2.0,27
2749,2,1,4.0,39
2749,2,1,4.0,18
2750,1,0,4.0,39
2750,1,0,3.5,30
2751,1,0,5.0,37
2751,1,0,4.5,43
2752,2,1,4.0,56
2752,2,1,3.0,59
2752,2,1,4.0,17
2752,2,1,4.0,66
2753,2,1,4.0,17
2753,2,1,4.0,56
2754,2,0,5.0,37
2754,2,0,5.0,38
2755,2,0,4.0,39
2755,2,0,2.0,2
2755,2,0,4.0,56
2756,2,0,4.0,56
2756,2,0,4.0,39
2756,2,0,3.5,45
2756,2,0,4.0,17
2757,1,0,5.0,38
2757,1,0,4.5,52
2758,2,0,4.0,6
2758,2,0,4.0,35
2759,2,0,2.0,2
2759,2,0,4.0,39
2760,5,0,4.0,17
2760,5,0,5.0,37
2760,5,0,4.0,56
2760,5,0,4.5,43
2761,2,0,4.0,60
2761,2,0,5.0,37
2761,2,0,4.0,6
2762,2,0,3.5,15
2762,2,0,3.0,59
2763,2,1,2.5,65
2763,2,1,3.0,24
2764,1,1,5.0,37
2764,1,1,4.5,63
2764,1,1,4.0,62
2765,2,1,4.0,17
2765,2,1,4.0,56
2766,2,0,3.5,3
2766,2,0,3.5,45
2767,2,1,4.5,16
2767,2,1,5.0,37
2768,2,1,2.5,11
2768,2,1,2.5,22
2768,2,1,4.0,39
2768,2,1,3.5,14
2768,2,1,3.0,25
2768,2,1,4.0,18
2768,2,1,3.0,10
2769,2,0,4.0,18
2769,2,0,4.0,66
2769,2,0,4.0,39
2770,2,0,5.0,54
2770,2,0,4.5,40
2770,2,0,4.0,17
2770,2,0,3.5,13
2771,2,0,4.5,52
2771,2,0,4.0,6
2771,2,0,4.0,49
2772,2,0,3.5,13
2772,2,0,2.0,2
2772,2,0,3.0,58
2772,2,0,3.5,47
2772,2,0,4.0,39
2772,2,0,4.0,26
2772,2,0,3.5,30
2773,2,1,4.0,60
2773,2,1,2.5,11
2774,2,1,3.5,14
2774,2,1,3.5,15
2774,2,1,4.0,17
2774,2,1,4.5,63
2774,2,1,5.0,38
2774,2,1,4.0,56
2774,2,1,4.0,6
2775,2,1,3.5,3
2775,2,1,2.5,29
2775,2,1,2.5,53
2776,1,1,4.0,46
2776,1,1,4.0,7
2776,1,1,3.5,13
2776,1,1,4.5,32
2776,1,1,4.0,18
2776,1,1,4.0,39
2776,1,1,4.0,56
2776,1,1,4.0,66
2776,1,1,4.0,26
2776,1,1,2.5,53
2776,1,1,3.0,42
2776,1,1,2.5,8
2776,1,1,3.0,55
2776,1,1,4.0,4
2776,1,1,2.0,2
2777,2,1,5.0,37
2777,2,1,4.0,60
2777,2,1,4.5,16
2777,2,1,4.5,34
2777,2,1,3.5,15
2778,1,0,4.0,66
2778,1,0,3.0,55
2778,1,0,4.0,62
2779,2,0,4.0,51
2779,2,0,3.5,48
2779,2,0,4.0,56
2780,2,0,2.5,29
2780,2,0,3.0,23
2780,2,0,4.0,28
2780,2,0,5.0,37
2780,2,0,4.0,60
2780,2,0,4.0,41
2780,2,0,4.0,26
2780,2,0,2.5,65
2780,2,0,3.0,55
2780,2,0,4.0,46
2781,2,1,3.0,55
2781,2,1,2.5,11
2781,2,1,4.0,39
2782,2,0,3.0,23
2782,2,0,2.0,20
2783,2,1,5.0,37
2783,2,1,4.5,34
2783,2,1,4.5,16
2784,2,0,3.0,59
2784,2,0,5.0,37
2785,2,0,3.5,3
2785,2,0,3.0,59
2785,2,0,4.0,49
2786,2,0,4.0,56
2786,2,0,5.0,37
2787,2,1,4.0,4
2787,2,1,2.0,2
2787,2,1,2.5,11
2787,2,1,3.5,15
2787,2,1,4.0,46
2787,2,1,3.0,55
2788,1,0,3.5,3
2788,1,0,4.5,63
2788,1,0,3.0,59
2788,1,0,3.5,45
2788,1,0,3.5,15
2789,2,1,4.0,56
2789,2,1,5.0,37
2789,2,1,4.0,17
2789,2,1,4.0,39
2789,2,1,4.0,60
2790,2,0,4.0,56
2790,2,0,3.5,47
2791,2,0,3.5,45
2791,2,0,4.0,17
2792,2,1,4.0,18
2792,2,1,2.0,20
2792,2,1,3.5,57
2792,2,1,4.0,6
2793,3,0,3.5,13
2793,3,0,4.0,7
2793,3,0,4.0,4
2793,3,0,4.0,35
2793,3,0,3.5,15
2793,3,0,3.5,47
2793,3,0,3.5,3
2793,3,0,4.0,39
2793,3,0,4.0,62
2793,3,0,4.0,28
2793,3,0,3.5,45
2793,3,0,4.0,6
2793,3,0,4.0,18
2794,1,0,4.0,6
2794,1,0,3.0,61
2795,3,1,4.5,16
2795,3,1,4.0,17
2796,2,0,4.0,60
2796,2,0,4.0,35
2796,2,0,4.0,56
2796,2,0,4.0,26
2796,2,0,3.5,15
2796,2,0,4.5,43
2796,2,0,4.5,40
2796,2,0,4.0,49
2797,2,1,2.0,27
2797,2,1,4.0,56
2798,1,0,4.0,17
2798,1,0,4.0,56
2798,1,0,3.0,10
2799,2,1,3.5,3
2799,2,1,4.0,51
2799,2,1,4.5,63
2799,2,1,4.0,26
2799,2,1,4.0,18
2799,2,1,4.0,66
2800,2,0,3.5,57
2800,2,0,2.5,8
2800,2,0,4.0,18
2801,2,0,2.5,8
2801,2,0,3.5,57
2802,2,1,2.5,11
2802,2,1,3.5,15
2803,2,0,3.5,45
2803,2,0,2.5,65
2803,2,0,3.5,30
2803,2,0,4.5,52
2803,2,0,3.5,3
2803,2,0,4.0,66
2803,2,0,3.0,59
2803,2,0,4.0,18
2803,2,0,2.5,53
2803,2,0,4.5,40
2803,2,0,4.0,17
2803,2,0,3.0,55
2804,4,0,2.5,11
2804,4,0,3.5,14
2804,4,0,4.0,7
2805,2,1,4.0,19
2805,2,1,4.0,39
2805,2,1,3.5,33
2805,2,1,4.0,7
2805,2,1,3.5,13
2806,2,0,3.0,55
2806,2,0,4.0,35
2806,2,0,4.0,60
2806,2,0,5.0,37
2806,2,0,2.5,53
2806,2,0,2.5,11
2806,2,0,2.0,2
2806,2,0,4.0,6
2806,2,0,4.0,56
2806,2,0,3.0,61
2806,2,0,4.0,39
2807,3,1,5.0,37
2807,3,1,3.5,15
2807,3,1,4.0,56
2807,3,1,5.0,38
2807,3,1,4.0,41
2807,3,1,3.0,24
2807,3,1,5.0,64
2807,3,1,4.0,46
2807,3,1,4.5,43
2807,3,1,4.5,34
2807,3,1,3.0,59
2808,1,1,4.0,26
2808,1,1,4.0,46
2808,1,1,4.0,51
2808,1,1,4.5,40
2808,1,1,3.5,3
2808,1,1,3.0,55
2808,1,1,5.0,38
2808,1,1,4.0,35
2808,1,1,3.5,12
2808,1,1,3.0,59
2808,1,1,3.5,13
2808,1,1,4.0,17
2808,1,1,4.0,41
2809,2,1,4.0,39
2809,2,1,3.5,47
2810,2,0,4.0,6
2810,2,0,4.0,18
2810,2,0,2.0,27
2810,2,0,2.5,11
2810,2,0,3.5,47
2811,1,1,4.0,17
2811,1,1,4.0,56
2811,1,1,3.0,59
2811,1,1,4.0,46
2811,1,1,4.0,60
2812,2,1,4.0,51
2812,2,1,3.0,61
2813,4,0,4.0,39
2813,4,0,4.0,4
2814,2,1,4.0,50
2814,2,1,4.5,40
2814,2,1,4.0,56
2815,2,1,3.5,57
2815,2,1,4.0,18
2816,2,1,3.0,1
2816,2,1,3.0,55
2816,2,1,4.0,6
2816,2,1,4.0,26
2817,2,1,4.0,28
2817,2,1,3.5,45
2817,2,1,4.0,7
2817,2,1,4.5,63
2817,2,1,3.0,55
2817,2,1,4.0,39
2818,2,0,3.0,31
2818,2,0,3.5,3
2819,2,0,4.5,34
2819,2,0,4.5,63
2819,2,0,5.0,38
2819,2,0,4.5,43
2819,2,0,4.0,17
2819,2,0,4.0,66
2819,2,0,4.0,26
2820,2,0,3.0,42
2820,2,0,3.5,45
2821,2,1,3.0,61
2821,2,1,3.0,55
2821,2,1,4.0,60
2821,2,1,4.0,56
2821,2,1,4.0,39
2821,2,1,3.5,3
2822,2,1,3.5,13
2822,2,1,3.0,59
2822,2,1,4.0,39
2822,2,1,4.0,18
2822,2,1,4.0,49
2823,2,1,4.0,18
2823,2,1,3.5,45
2823,2,1,4.0,39
2824,2,0,4.0,7
2824,2,0,4.0,6
2824,2,0,4.0,66
2825,2,0,4.0,56
2825,2,0,4.0,17
2825,2,0,4.0,39
2825,2,0,4.0,62
2825,2,0,4.0,66
2826,2,0,3.0,42
2826,2,0,3.5,57
2826,2,0,2.0,21
2826,2,0,4.0,6
2826,2,0,3.0,10
2826,2,0,2.0,20
2827,2,1,4.0,17
2827,2,1,4.0,66
2827,2,1,4.5,63
2827,2,1,4.0,28
2827,2,1,4.0,26
2827,2,1,4.0,60
2827,2,1,4.0,46
2827,2,1,3.0,59
2828,2,0,4.0,51
2828,2,0,4.0,60
2828,2,0,4.0,62
2828,2,0,4.0,35
2828,2,0,4.0,26
2828,2,0,3.0,55
2828,2,0,4.0,56
2829,2,1,4.0,26
2829,2,1,5.0,37
2829,2,1,4.0,50
2829,2,1,5.0,64
2829,2,1,4.0,49
2829,2,1,4.5,43
2829,2,1,4.0,35
2829,2,1,4.5,34
2829,2,1,4.0,56
2829,2,1,4.0,46
2830,2,0,4.0,26
2830,2,0,2.0,36
2831,2,0,3.0,55
2831,2,0,2.0,9
2832,2,1,4.0,39
2832,2,1,4.0,66
2833,2,0,4.0,60
2833,2,0,4.0,4
2834,1,0,3.0,10
2834,1,0,4.0,39
2834,1,0,4.0,18
2834,1,0,3.5,30
2834,1,0,2.0,2
2834,1,0,3.0,61
2834,1,0,3.5,45
2835,2,1,3.5,30
2835,2,1,3.5,14
2835,2,1,4.0,17
2835,2,1,4.0,28
2835,2,1,4.0,4
2835,2,1,4.0,49
2835,2,1,4.0,46
2835,2,1,3.0,10
2835,2,1,3.5,13
2836,2,1,2.5,11
2836,2,1,3.0,44
2836,2,1,4.0,46
2837,2,0,5.0,37
2837,2,0,2.5,11
2837,2,0,4.0,17
2838,2,0,3.0,55
2838,2,0,4.5,43
2839,5,0,4.0,17
2839,5,0,5.0,64
2839,5,0,5.0,37
2840,2,1,4.0,35
2840,2,1,3.5,15
2840,2,1,3.5,3
2841,1,0,4.0,62
2841,1,0,2.5,11
2841,1,0,3.0,61
2841,1,0,2.0,2
2841,1,0,3.5,30
2842,2,1,5.0,37
2842,2,1,4.0,17
2843,1,0,4.0,18
2843,1,0,3.5,14
2844,2,0,3.5,12
2844,2,0,3.0,1
2844,2,0,3.5,15
2845,2,0,4.5,16
2845,2,0,4.0,49
2846,4,1,4.0,39
2846,4,1,4.5,34
2847,7,0,4.0,56
2847,7,0,4.0,35
2848,1,1,4.0,56
2848,1,1,5.0,37
2849,2,1,3.5,12
2849,2,1,4.0,18
2849,2,1,4.0,62
2849,2,1,3.0,55
2849,2,1,3.5,57
2849,2,1,4.0,4
2850,2,0,4.0,6
2850,2,0,4.0,7
2850,2,0,4.0,49
2851,2,1,3.5,45
2851,2,1,4.0,56
2852,2,0,3.5,15
2852,2,0,3.5,13
2852,2,0,4.0,51
2852,2,0,4.0,39
2852,2,0,3.5,12
2852,2,0,4.0,4
2852,2,0,3.0,59
2852,2,0,2.5,8
2853,2,0,2.5,11
2853,2,0,2.0,9
2854,2,0,3.0,61
2854,2,0,4.0,49
2855,2,0,3.5,33
2855,2,0,3.5,48
2855,2,0,4.0,7
2856,2,1,4.0,41
2856,2,1,4.0,17
2857,2,0,4.0,17
2857,2,0,3.0,59
2858,2,1,4.0,62
2858,2,1,3.5,13
2858,2,1,4.0,6
2859,2,0,3.0,59
2859,2,0,4.0,41
2860,1,0,4.0,35
2860,1,0,4.0,62
2861,3,1,2.5,29
2861,3,1,3.5,12
2861,3,1,4.0,66
2861,3,1,4.0,4
2861,3,1,4.0,6
2861,3,1,4.0,18
2861,3,1,4.0,49
2861,3,1,4.0,41
2861,3,1,3.0,59
2861,3,1,3.0,61
2861,3,1,3.0,55
2862,2,0,3.0,59
2862,2,0,4.0,26
2862,2,0,4.0,46
2863,2,0,2.0,20
2863,2,0,5.0,37
2864,2,0,3.5,13
2864,2,0,3.0,10
2865,2,1,5.0,37
2865,2,1,4.5,63
2865,2,1,4.0,56
2865,2,1,4.0,62
2865,2,1,3.5,12
2866,2,0,4.0,60
2866,2,0,4.0,7
2866,2,0,4.0,62
2866,2,0,4.0,26
2866,2,0,4.0,46
2866,2,0,4.5,16
2866,2,0,4.0,41
2866,2,0,4.0,39
2866,2,0,4.0,28
2866,2,0,4.0,5
2866,2,0,4.5,32
2866,2,0,3.5,12
2867,2,0,4.0,49
2867,2,0,5.0,37
2867,2,0,3.0,59
2867,2,0,4.0,56
2867,2,0,4.0,6
2867,2,0,4.0,17
2868,2,1,4.0,28
2868,2,1,4.0,17
2868,2,1,4.5,40
2868,2,1,4.0,60
2868,2,1,4.0,49
2869,4,1,4.0,60
2869,4,1,4.0,41
2870,1,1,4.0,6
2870,1,1,2.0,20
2871,2,1,3.5,12
2871,2,1,4.0,7
2871,2,1,3.5,48
2871,2,1,5.0,37
2871,2,1,4.0,46
2871,2,1,4.0,56
2871,2,1,3.0,59
2871,2,1,4.0,35
2871,2,1,3.5,33
2871,2,1,4.0,60
2871,2,1,4.0,62
2872,3,0,5.0,37
2872,3,0,3.5,14
2873,3,0,4.0,17
2873,3,0,4.0,6
2873,3,0,4.0,56
2874,2,1,3.5,13
2874,2,1,3.0,59
2875,2,1,2.5,11
2875,2,1,2.0,27
2876,2,0,4.0,17
2876,2,0,4.0,49
2877,1,1,4.0,35
2877,1,1,4.0,39
2877,1,1,4.0,49
2877,1,1,4.0,60
2877,1,1,3.0,59
2877,1,1,3.5,12
2877,1,1,4.0,17
2878,2,0,3.0,1
2878,2,0,3.0,10
2879,2,1,2.0,2
2879,2,1,4.5,63
2880,2,0,4.0,66
2880,2,0,4.0,26
2881,2,0,4.0,46
2881,2,0,4.0,35
2881,2,0,4.5,40
2881,2,0,3.5,3
2881,2,0,2.5,65
2882,2,1,4.0,19
2882,2,1,5.0,64
2882,2,1,2.5,29
2882,2,1,3.0,44
2883,2,1,4.5,40
2883,2,1,4.0,39
2883,2,1,4.0,56
2883,2,1,4.0,18
2883,2,1,4.0,46
2884,2,1,4.0,26
2884,2,1,5.0,37
2885,2,1,4.0,66
2885,2,1,3.5,14
2886,2,0,3.5,30
2886,2,0,4.0,39
2886,2,0,5.0,37
2886,2,0,3.5,3
2887,2,0,3.5,15
2887,2,0,3.0,59
2887,2,0,4.0,51
2888,2,0,3.0,44
2888,2,0,4.0,19
2888,2,0,3.5,57
2889,2,1,4.0,41
2889,2,1,4.0,66
2889,2,1,4.0,56
2890,2,0,4.0,26
2890,2,0,4.0,56
2890,2,0,4.0,17
2890,2,0,4.5,32
2891,1,1,4.0,28
2891,1,1,4.0,6
2891,1,1,3.5,3
2892,2,0,3.5,13
2892,2,0,4.0,39
2892,2,0,4.0,51
2892,2,0,3.5,45
2893,1,0,4.0,35
2893,1,0,4.0,4
2893,1,0,4.0,62
2893,1,0,3.0,1
2893,1,0,3.0,55
2893,1,0,4.0,50
2894,2,1,5.0,37
2894,2,1,4.0,7
2894,2,1,3.5,45
2894,2,1,4.0,66
2894,2,1,3.5,3
2894,2,1,4.0,56
2895,2,0,5.0,38
2895,2,0,4.0,26
2895,2,0,5.0,37
2895,2,0,4.0,56
2896,2,0,3.5,3
2896,2,0,4.0,28
2897,2,0,4.0,60
2897,2,0,4.0,17
2898,2,1,3.0,59
2898,2,1,4.5,63
2898,2,1,4.0,41
2898,2,1,3.5,15
2898,2,1,4.0,49
2898,2,1,4.0,51
2898,2,1,4.0,39
2898,2,1,4.5,43
2898,2,1,2.0,36
2899,2,0,5.0,38
2899,2,0,4.0,60
2899,2,0,5.0,37
